#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,unique,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:47Z,4.328,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:49Z,5,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:51Z,4.696,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:53Z,5.221,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:55Z,4.769,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:57Z,5.571,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:59Z,4.427,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:01Z,4.317,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:03Z,4.187,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:05Z,4.932,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:07Z,4.742,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:09Z,4.879,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:13Z,4.888,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:15Z,4.334,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:21Z,4.43,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:23Z,5.102,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:25Z,5.037,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:27Z,4.423,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:29Z,4.562,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:31Z,4.615,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:33Z,5.181,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:35Z,4.425,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:37Z,4.639,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:39Z,4.854,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:41Z,4.791,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:43Z,4.209,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:45Z,4.684,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:47Z,4.199,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:49Z,4.722,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:51Z,4.526,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:53Z,4.93,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:55Z,5.539,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:57Z,4.749,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:59Z,4.894,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:01Z,4.452,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:05Z,4.991,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:07Z,4.527,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:09Z,4.651,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:11Z,4.636,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:15Z,4.464,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:17Z,4.253,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:19Z,4.089,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:23Z,4.889,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:25Z,4.736,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:27Z,4.959,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:29Z,4.542,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:31Z,4.488,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:33Z,4.835,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:35Z,4.666,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:37Z,4.589,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:39Z,4.303,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:41Z,4.096,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:43Z,4.616,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:45Z,4.443,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:49Z,5.05,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:59Z,5.057,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:01Z,4.345,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:03Z,4.787,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:05Z,4.566,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:07Z,4.905,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:09Z,4.644,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:11Z,4.816,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:13Z,4.635,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:15Z,4.513,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:17Z,5.182,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:21Z,4.745,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:29Z,4.934,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:35Z,5.783,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:37Z,4.657,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:43Z,4.878,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:45Z,5.308,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:47Z,5.382,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:49Z,5.544,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:53Z,4.485,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:57Z,4.577,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:01Z,4.794,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:03Z,4.802,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:05Z,4.919,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:07Z,4.808,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:09Z,4.501,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:11Z,4.844,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:13Z,4.371,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:17Z,4.714,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:19Z,5.324,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:21Z,4.419,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:25Z,5.005,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:27Z,4.541,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:29Z,4.529,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:31Z,4.656,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:33Z,4.574,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:35Z,4.95,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:37Z,4.873,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:39Z,4.553,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:41Z,4.515,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:43Z,4.5,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:45Z,5.08,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:47Z,4.867,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:51Z,4.507,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:57Z,4.365,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:59Z,4.767,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:03Z,5.032,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:11Z,4.606,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:13Z,5.419,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:15Z,5.086,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:19Z,4.327,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:21Z,4.361,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:23Z,4.979,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:25Z,4.865,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:27Z,4.943,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:29Z,5.034,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:33Z,5.141,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:35Z,4.378,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:37Z,4.647,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:39Z,4.245,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:43Z,5.046,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:45Z,4.482,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:47Z,4.975,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:49Z,4.522,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:51Z,4.896,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:55Z,4.537,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:57Z,4.564,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:01Z,4.508,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:03Z,4.571,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:05Z,4.481,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:07Z,4.973,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:09Z,4.424,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:11Z,4.386,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:13Z,4.561,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:15Z,4.595,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:19Z,4.822,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:21Z,5.184,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:23Z,5.012,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:25Z,6.426,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:29Z,4.92,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:31Z,4.633,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:37Z,4.678,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:39Z,5.187,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:41Z,4.457,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:45Z,5.505,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:47Z,6.149,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:49Z,4.325,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:55Z,4.68,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:57Z,5.225,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:01Z,5.028,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:03Z,5.176,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:05Z,4.229,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:07Z,4.525,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:09Z,4.533,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:19Z,4.337,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:21Z,4.194,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:23Z,4.667,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:25Z,4.59,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:27Z,5.281,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:29Z,5.163,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:31Z,4.812,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:35Z,5.103,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:37Z,4.292,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:43Z,4.188,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:47Z,4.797,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:49Z,4.429,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:51Z,4.598,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:53Z,4.969,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:55Z,5.89,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:57Z,6.089,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:59Z,4.218,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:01Z,4.993,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:03Z,4.535,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:05Z,5.042,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:09Z,4.293,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:11Z,4.539,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:13Z,4.588,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:17Z,5.01,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:21Z,4.788,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:23Z,5.517,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:25Z,4.981,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:27Z,5.089,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:31Z,5.643,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:33Z,4.23,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:35Z,4.674,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:41Z,4.514,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:43Z,4.925,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:47Z,4.276,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:49Z,4.274,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:51Z,4.631,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:53Z,4.124,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:15:57Z,4.385,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:03Z,4.439,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:07Z,4.447,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:11Z,6.156,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:13Z,4.587,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:15Z,4.567,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:17Z,4.497,Ch002_accrest_g,AMU
,,1,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:16:19Z,4.779,Ch002_accrest_g,AMU
